Name,Link,Default Branch,SHA,Stargazers Count,Forks Count,Date
elunez/eladmin,https://github.com/elunez/eladmin,master,20f2c6362ee12d4a44356922aff8945f6d8c7c32,18359,6720,29/06/2022 14:59:25
Activiti/Activiti,https://github.com/Activiti/Activiti,develop,4826f62d16e5c8f41f6ebd42407c0727bd9e1d6e,8655,6741,29/06/2022 14:59:25
GrowingGit/GitHub-Chinese-Top-Charts,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,master,193ab158c20c5ba73f23354e05e5e2a9cfa15ec7,46698,6763,29/06/2022 14:59:25
DrKLO/Telegram,https://github.com/DrKLO/Telegram,master,43401a515cfb1c243f4889f75d04a7ca5a747b6e,20145,6926,29/06/2022 14:59:25
SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,trunk,4ad053312fdcc63fd0052a1a9611e999fa4e60c7,24009,7036,29/06/2022 14:59:25
alibaba/spring-cloud-alibaba,https://github.com/alibaba/spring-cloud-alibaba,2.2.x,290dfa72114391f5b33bef2a102c57398fa30951,22789,7061,29/06/2022 14:59:25
udacity/ud851-Exercises,https://github.com/udacity/ud851-Exercises,student,b43be19784fb20c8c90055be8908ddcadc842b55,2052,7080,29/06/2022 14:59:27
crossoverJie/JCSprout,https://github.com/crossoverJie/JCSprout,master,138bf674028a5e14584d94576cbacb97cbdf56de,26733,7143,29/06/2022 14:59:27
square/retrofit,https://github.com/square/retrofit,master,6cd6f7d8287f73909614cb7300fcde05f5719750,40144,7144,29/06/2022 14:59:25
wuyouzhuguli/SpringAll,https://github.com/wuyouzhuguli/SpringAll,master,614d2578d9495acf53cc02f2dee9c6131cc5e51a,23749,7160,29/06/2022 14:59:25
firebase/quickstart-android,https://github.com/firebase/quickstart-android,master,c4efa84305f4f5a1834828f0b2d90532b46bf6ca,8154,7382,29/06/2022 14:59:27
jenkinsci/jenkins,https://github.com/jenkinsci/jenkins,master,a351a55418e69a01bf6ffa47fa8130171f6012da,19091,7481,29/06/2022 14:59:27
halo-dev/halo,https://github.com/halo-dev/halo,master,567c8a29711719ac52c65435d2a7f44e405d2bf5,22712,7655,29/06/2022 14:59:27
seata/seata,https://github.com/seata/seata,develop,6bbc67261c56fd27d0bc756899ac570aeb80be1b,22383,7874,29/06/2022 14:59:27
alibaba/druid,https://github.com/alibaba/druid,master,7e4778b7563258b1b8ec5e64a0775da31f580a63,25690,8166,29/06/2022 14:59:27
checkstyle/checkstyle,https://github.com/checkstyle/checkstyle,master,c8c2d8c7edaa05ce457b5babd6be27daff299528,7119,8285,29/06/2022 14:59:27
PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart,master,0550d3f7907c635744c08ad8ff9c45e1b6281cc7,35268,8763,29/06/2022 14:59:25
jleetutorial/maven-project,https://github.com/jleetutorial/maven-project,master,0caf6111d5ef4679bf818f99fa448a525566ee69,165,9085,29/06/2022 14:59:25
chanjarster/weixin-java-tools,https://github.com/chanjarster/weixin-java-tools,master,2a0b1c30c0f60c2de466cb8933c945bc0d391edf,2670,9118,29/06/2022 14:59:25
xkcoding/spring-boot-demo,https://github.com/xkcoding/spring-boot-demo,master,f10dc0a45be84e89acb48f6cf259620f52838b6e,25999,9198,29/06/2022 14:59:25
apache/rocketmq,https://github.com/apache/rocketmq,develop,364494166daec2711455aa0768990997eb692d8e,17510,9856,29/06/2022 14:59:25
lenve/vhr,https://github.com/lenve/vhr,master,760d8fa4026260c7f61b347b4b3a308c311ea74d,24361,9911,29/06/2022 14:59:25
apache/flink,https://github.com/apache/flink,master,6aeb91ef0b4abcde0c3e9f561f1e8b849976ec50,19220,10895,29/06/2022 14:59:27
apache/kafka,https://github.com/apache/kafka,trunk,6ac7f4ea8f1dafdf644fcfb869fbf9f04238786e,22333,11654,29/06/2022 14:59:27
mybatis/mybatis-3,https://github.com/mybatis/mybatis-3,master,53f0bf325fdadd8132ce17e1a0cb5c74fb5893a2,17371,11695,29/06/2022 14:59:25
yankils/hello-world,https://github.com/yankils/hello-world,master,2ed39a6aa4a4678981cbb1893e7a1fd4bd89ded5,129,11823,29/06/2022 14:59:27
jeecgboot/jeecg-boot,https://github.com/jeecgboot/jeecg-boot,master,e4673ecdaa62b7c36998370f41f5b9b63a06dcc9,29888,11890,29/06/2022 14:59:25
ityouknow/spring-boot-examples,https://github.com/ityouknow/spring-boot-examples,master,0300914529ffa8bfa7ce8fbc7d4c0d72a35272e9,27664,11956,29/06/2022 14:59:25
MisterBooo/LeetCodeAnimation,https://github.com/MisterBooo/LeetCodeAnimation,master,fd42771f5e384625b4d4699becd09a09d0503211,70713,13587,29/06/2022 14:59:27
netty/netty,https://github.com/netty/netty,4.1,d0f8e736c5254a04a93631ead291cd51052139e8,29465,14595,29/06/2022 14:59:27
TheAlgorithms/Java,https://github.com/TheAlgorithms/Java,master,6665ab262c91d59af1b3e2ce9b731772a8f39c41,46651,15294,29/06/2022 14:59:27
elastic/elasticsearch,https://github.com/elastic/elasticsearch,master,8ccae4da71e17d8a0d6d1c715247c3b1ceaffd7f,60179,21911,29/06/2022 14:59:27
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,master,4cdc309e65f3a1eae597ecb3b22e5ad6b7abbd41,75590,23486,29/06/2022 14:59:27
macrozheng/mall,https://github.com/macrozheng/mall,master,6171c0a3ea4703d9ad812fda3b463a68d96cca04,59325,25007,29/06/2022 14:59:25
apache/dubbo,https://github.com/apache/dubbo,3.0,47f7be2fd6137dc01433d9cd0e37204b0d350686,37498,25079,29/06/2022 14:59:25
spring-projects/spring-framework,https://github.com/spring-projects/spring-framework,main,14fd2605a39462f7ae3d0377aac249a171908a91,48259,34060,29/06/2022 14:59:25
