link,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Jacoco, GA Cobertura,GA Javadoc
https://github.com/pagehelper/Mybatis-PageHelper,pom.xml;,,,.github/workflows/pull-request.yml;.github/workflows/release.yml;,,,pom.xml;,,,,,,,,,,,
https://github.com/SERG-Delft/mooc-software-testing,pom.xml;,,,.github/workflows/maven.yml;,pom.xml;,,,,,,,,,,,,,
https://github.com/openmrs/openmrs-core,api/pom.xml;liquibase/pom.xml;pom.xml;test/pom.xml;tools/pom.xml;web/pom.xml;webapp/pom.xml;,,.travis.yml;,.github/workflows/build-2.x.yaml;.github/workflows/build.yaml;.github/workflows/codeql-analysis.yml;.github/workflows/qa.yml;.github/workflows/stale.yml;,api/pom.xml;pom.xml;web/pom.xml;,,api/pom.xml;pom.xml;web/pom.xml;webapp/pom.xml;,,,,,.travis.yml;,,,,.github/workflows/build.yaml;,,.github/workflows/build-2.x.yaml;.github/workflows/build.yaml;
https://github.com/hibernate/hibernate-orm,documentation/src/main/asciidoc/quickstart/tutorials/annotations/pom.xml;documentation/src/main/asciidoc/quickstart/tutorials/basic/pom.xml;documentation/src/main/asciidoc/quickstart/tutorials/entitymanager/pom.xml;documentation/src/main/asciidoc/quickstart/tutorials/envers/pom.xml;documentation/src/main/asciidoc/quickstart/tutorials/pom.xml;,build.gradle;databases/cockroachdb/matrix.gradle;databases/db2/matrix.gradle;databases/derby/matrix.gradle;databases/hana/matrix.gradle;databases/mariadb/matrix.gradle;databases/mssqlserver/matrix.gradle;databases/mysql/matrix.gradle;databases/oracle/matrix.gradle;databases/pgsql/matrix.gradle;documentation/documentation.gradle;gradle/base-information.gradle;gradle/databases.gradle;gradle/gradle-enterprise.gradle;gradle/java-module.gradle;gradle/javadoc.gradle;gradle/libraries.gradle;gradle/module.gradle;gradle/published-java-module.gradle;gradle/publishing-pom.gradle;gradle/releasable.gradle;gradle/system-information.gradle;hibernate-agroal/hibernate-agroal.gradle;hibernate-c3p0/hibernate-c3p0.gradle;hibernate-community-dialects/hibernate-community-dialects.gradle;hibernate-core/hibernate-core.gradle;hibernate-envers/hibernate-envers.gradle;hibernate-graalvm/hibernate-graalvm.gradle;hibernate-hikaricp/hibernate-hikaricp.gradle;hibernate-integrationtest-java-modules/hibernate-integrationtest-java-modules.gradle;hibernate-jcache/hibernate-jcache.gradle;hibernate-micrometer/hibernate-micrometer.gradle;hibernate-platform/hibernate-platform.gradle;hibernate-proxool/hibernate-proxool.gradle;hibernate-spatial/hibernate-spatial.gradle;hibernate-testing/hibernate-testing.gradle;hibernate-vibur/hibernate-vibur.gradle;local-build-plugins/build.gradle;local-build-plugins/settings.gradle;release/release.gradle;settings.gradle;tooling/hibernate-ant/hibernate-ant.gradle;tooling/hibernate-enhance-maven-plugin/hibernate-enhance-maven-plugin.gradle;tooling/hibernate-gradle-plugin/hibernate-gradle-plugin.gradle;tooling/hibernate-gradle-plugin/src/test/resources/projects/simple-kotlin/build.gradle;tooling/hibernate-gradle-plugin/src/test/resources/projects/simple-kotlin/settings.gradle;tooling/hibernate-gradle-plugin/src/test/resources/projects/simple/build.gradle;tooling/hibernate-gradle-plugin/src/test/resources/projects/simple/settings.gradle;tooling/hibernate-gradle-plugin/src/testKit/resources/simple/build.gradle;tooling/hibernate-gradle-plugin/src/testKit/resources/simple/settings.gradle;tooling/metamodel-generator/hibernate-jpamodelgen.gradle;utilities.gradle;,,.github/workflows/contributor-build.yml;,,,,,,documentation/documentation.gradle;gradle/java-module.gradle;gradle/javadoc.gradle;gradle/published-java-module.gradle;release/release.gradle;tooling/hibernate-gradle-plugin/hibernate-gradle-plugin.gradle;,,,,,,,,
https://github.com/apache/cassandra,,,,,,,,,,,,,,,,,,
https://github.com/spring-projects/spring-data-examples,bom/pom.xml;cassandra/example/pom.xml;cassandra/kotlin/pom.xml;cassandra/pom.xml;cassandra/reactive/pom.xml;cassandra/util/pom.xml;couchbase/example/pom.xml;couchbase/pom.xml;couchbase/reactive/pom.xml;couchbase/util/pom.xml;elasticsearch/example/pom.xml;elasticsearch/pom.xml;elasticsearch/reactive/pom.xml;geode/events/pom.xml;geode/expiration-eviction/pom.xml;geode/function-invocation/pom.xml;geode/pom.xml;geode/queries/pom.xml;geode/security/pom.xml;geode/storage/pom.xml;geode/transactions/pom.xml;geode/wan/pom.xml;jdbc/basics/pom.xml;jdbc/howto/bidirectionalexternal/pom.xml;jdbc/howto/bidirectionalinternal/pom.xml;jdbc/howto/caching/pom.xml;jdbc/howto/idgeneration/pom.xml;jdbc/howto/pom.xml;jdbc/howto/selectiveupdate/pom.xml;jdbc/immutables/pom.xml;jdbc/jmolecules/pom.xml;jdbc/jooq/pom.xml;jdbc/mybatis/pom.xml;jdbc/pom.xml;jpa/deferred/pom.xml;jpa/eclipselink/pom.xml;jpa/envers/pom.xml;jpa/example/pom.xml;jpa/interceptors/pom.xml;jpa/jpa21/pom.xml;jpa/multiple-datasources/pom.xml;jpa/pom.xml;jpa/query-by-example/pom.xml;jpa/security/pom.xml;jpa/showcase/pom.xml;jpa/vavr/pom.xml;ldap/example/pom.xml;ldap/pom.xml;map/pom.xml;mongodb/aggregation/pom.xml;mongodb/change-streams/pom.xml;mongodb/example/pom.xml;mongodb/fluent-api/pom.xml;mongodb/geo-json/pom.xml;mongodb/gridfs/pom.xml;mongodb/jmolecules/pom.xml;mongodb/kotlin/pom.xml;mongodb/linking/pom.xml;mongodb/pom.xml;mongodb/query-by-example/pom.xml;mongodb/querydsl/pom.xml;mongodb/reactive/pom.xml;mongodb/repository-metrics/pom.xml;mongodb/schema-validation/pom.xml;mongodb/security/pom.xml;mongodb/text-search/pom.xml;mongodb/transactions/pom.xml;mongodb/util/pom.xml;multi-store/pom.xml;neo4j/example/pom.xml;neo4j/pom.xml;pom.xml;r2dbc/example/pom.xml;r2dbc/pom.xml;r2dbc/query-by-example/pom.xml;redis/cluster/pom.xml;redis/example/pom.xml;redis/pom.xml;redis/reactive/pom.xml;redis/repositories/pom.xml;redis/sentinel/pom.xml;redis/streams/pom.xml;redis/util/pom.xml;rest/headers/pom.xml;rest/multi-store/pom.xml;rest/pom.xml;rest/projections/pom.xml;rest/security/pom.xml;rest/starbucks/pom.xml;rest/uri-customization/pom.xml;web/example/pom.xml;web/pom.xml;web/projection/pom.xml;web/querydsl/pom.xml;,bom/build.gradle;bom/settings.gradle;,.travis.yml;,.github/workflows/project.yml;,,,,,,,,,,,,,,
https://github.com/junit-team/junit4,pom.xml;,,,.github/workflows/main.yml;,,,pom.xml;,,,,,,,,,,,.github/workflows/main.yml;
https://github.com/ftctechnh/ftc_app,,FtcRobotController/build.gradle;FtcRobotController/build.release.gradle;TeamCode/build.gradle;TeamCode/build.release.gradle;build.common.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/openhab/openhab-addons,bom/openhab-addons/pom.xml;bom/openhab-core-index/pom.xml;bom/pom.xml;bom/runtime-index/pom.xml;bom/test-index/pom.xml;bundles/org.openhab.automation.groovyscripting/pom.xml;bundles/org.openhab.automation.jrubyscripting/pom.xml;bundles/org.openhab.automation.jsscripting/pom.xml;bundles/org.openhab.automation.jythonscripting/pom.xml;bundles/org.openhab.automation.pidcontroller/pom.xml;bundles/org.openhab.automation.pwm/pom.xml;bundles/org.openhab.binding.adorne/pom.xml;bundles/org.openhab.binding.ahawastecollection/pom.xml;bundles/org.openhab.binding.airq/pom.xml;bundles/org.openhab.binding.airquality/pom.xml;bundles/org.openhab.binding.airvisualnode/pom.xml;bundles/org.openhab.binding.alarmdecoder/pom.xml;bundles/org.openhab.binding.allplay/pom.xml;bundles/org.openhab.binding.amazondashbutton/pom.xml;bundles/org.openhab.binding.amazonechocontrol/pom.xml;bundles/org.openhab.binding.ambientweather/pom.xml;bundles/org.openhab.binding.amplipi/pom.xml;bundles/org.openhab.binding.androiddebugbridge/pom.xml;bundles/org.openhab.binding.anel/pom.xml;bundles/org.openhab.binding.astro/pom.xml;bundles/org.openhab.binding.atlona/pom.xml;bundles/org.openhab.binding.autelis/pom.xml;bundles/org.openhab.binding.automower/pom.xml;bundles/org.openhab.binding.avmfritz/pom.xml;bundles/org.openhab.binding.awattar/pom.xml;bundles/org.openhab.binding.benqprojector/pom.xml;bundles/org.openhab.binding.bigassfan/pom.xml;bundles/org.openhab.binding.bluetooth.airthings/pom.xml;bundles/org.openhab.binding.bluetooth.am43/pom.xml;bundles/org.openhab.binding.bluetooth.bluegiga/pom.xml;bundles/org.openhab.binding.bluetooth.bluez/pom.xml;bundles/org.openhab.binding.bluetooth.blukii/pom.xml;bundles/org.openhab.binding.bluetooth.daikinmadoka/pom.xml;bundles/org.openhab.binding.bluetooth.enoceanble/pom.xml;bundles/org.openhab.binding.bluetooth.generic/pom.xml;bundles/org.openhab.binding.bluetooth.govee/pom.xml;bundles/org.openhab.binding.bluetooth.roaming/pom.xml;bundles/org.openhab.binding.bluetooth.ruuvitag/pom.xml;bundles/org.openhab.binding.bluetooth/pom.xml;bundles/org.openhab.binding.boschindego/pom.xml;bundles/org.openhab.binding.boschshc/pom.xml;bundles/org.openhab.binding.bosesoundtouch/pom.xml;bundles/org.openhab.binding.broadlinkthermostat/pom.xml;bundles/org.openhab.binding.bsblan/pom.xml;bundles/org.openhab.binding.bticinosmarther/pom.xml;bundles/org.openhab.binding.buienradar/pom.xml;bundles/org.openhab.binding.caddx/pom.xml;bundles/org.openhab.binding.cbus/pom.xml;bundles/org.openhab.binding.chromecast/pom.xml;bundles/org.openhab.binding.cm11a/pom.xml;bundles/org.openhab.binding.comfoair/pom.xml;bundles/org.openhab.binding.coolmasternet/pom.xml;bundles/org.openhab.binding.coronastats/pom.xml;bundles/org.openhab.binding.daikin/pom.xml;bundles/org.openhab.binding.dali/pom.xml;bundles/org.openhab.binding.danfossairunit/pom.xml;bundles/org.openhab.binding.darksky/pom.xml;bundles/org.openhab.binding.dbquery/pom.xml;bundles/org.openhab.binding.deconz/pom.xml;bundles/org.openhab.binding.denonmarantz/pom.xml;bundles/org.openhab.binding.deutschebahn/pom.xml;bundles/org.openhab.binding.digiplex/pom.xml;bundles/org.openhab.binding.digitalstrom/pom.xml;bundles/org.openhab.binding.dlinksmarthome/pom.xml;bundles/org.openhab.binding.dmx/pom.xml;bundles/org.openhab.binding.dominoswiss/pom.xml;bundles/org.openhab.binding.doorbird/pom.xml;bundles/org.openhab.binding.draytonwiser/pom.xml;bundles/org.openhab.binding.dscalarm/pom.xml;bundles/org.openhab.binding.dsmr/pom.xml;bundles/org.openhab.binding.dwdpollenflug/pom.xml;bundles/org.openhab.binding.dwdunwetter/pom.xml;bundles/org.openhab.binding.ecobee/pom.xml;bundles/org.openhab.binding.ecotouch/pom.xml;bundles/org.openhab.binding.ekey/pom.xml;bundles/org.openhab.binding.electroluxair/pom.xml;bundles/org.openhab.binding.elerotransmitterstick/pom.xml;bundles/org.openhab.binding.elroconnects/pom.xml;bundles/org.openhab.binding.energenie/pom.xml;bundles/org.openhab.binding.enigma2/pom.xml;bundles/org.openhab.binding.enocean/pom.xml;bundles/org.openhab.binding.enphase/pom.xml;bundles/org.openhab.binding.enturno/pom.xml;bundles/org.openhab.binding.epsonprojector/pom.xml;bundles/org.openhab.binding.etherrain/pom.xml;bundles/org.openhab.binding.evcc/pom.xml;bundles/org.openhab.binding.evohome/pom.xml;bundles/org.openhab.binding.exec/pom.xml;bundles/org.openhab.binding.feed/pom.xml;bundles/org.openhab.binding.feican/pom.xml;bundles/org.openhab.binding.fineoffsetweatherstation/pom.xml;bundles/org.openhab.binding.flicbutton/pom.xml;bundles/org.openhab.binding.fmiweather/pom.xml;bundles/org.openhab.binding.folderwatcher/pom.xml;bundles/org.openhab.binding.folding/pom.xml;bundles/org.openhab.binding.foobot/pom.xml;bundles/org.openhab.binding.freebox/pom.xml;bundles/org.openhab.binding.fronius/pom.xml;bundles/org.openhab.binding.fsinternetradio/pom.xml;bundles/org.openhab.binding.ftpupload/pom.xml;bundles/org.openhab.binding.gardena/pom.xml;bundles/org.openhab.binding.gce/pom.xml;bundles/org.openhab.binding.generacmobilelink/pom.xml;bundles/org.openhab.binding.globalcache/pom.xml;bundles/org.openhab.binding.goecharger/pom.xml;bundles/org.openhab.binding.gpio/pom.xml;bundles/org.openhab.binding.gpstracker/pom.xml;bundles/org.openhab.binding.gree/pom.xml;bundles/org.openhab.binding.groheondus/pom.xml;bundles/org.openhab.binding.groupepsa/pom.xml;bundles/org.openhab.binding.guntamatic/pom.xml;bundles/org.openhab.binding.haassohnpelletstove/pom.xml;bundles/org.openhab.binding.harmonyhub/pom.xml;bundles/org.openhab.binding.haywardomnilogic/pom.xml;bundles/org.openhab.binding.hccrubbishcollection/pom.xml;bundles/org.openhab.binding.hdanywhere/pom.xml;bundles/org.openhab.binding.hdpowerview/pom.xml;bundles/org.openhab.binding.helios/pom.xml;bundles/org.openhab.binding.heliosventilation/pom.xml;bundles/org.openhab.binding.heos/pom.xml;bundles/org.openhab.binding.herzborg/pom.xml;bundles/org.openhab.binding.homeconnect/pom.xml;bundles/org.openhab.binding.homematic/pom.xml;bundles/org.openhab.binding.homewizard/pom.xml;bundles/org.openhab.binding.hpprinter/pom.xml;bundles/org.openhab.binding.http/pom.xml;bundles/org.openhab.binding.hue/pom.xml;bundles/org.openhab.binding.hydrawise/pom.xml;bundles/org.openhab.binding.hyperion/pom.xml;bundles/org.openhab.binding.iammeter/pom.xml;bundles/org.openhab.binding.iaqualink/pom.xml;bundles/org.openhab.binding.icalendar/pom.xml;bundles/org.openhab.binding.icloud/pom.xml;bundles/org.openhab.binding.ihc/pom.xml;bundles/org.openhab.binding.innogysmarthome/pom.xml;bundles/org.openhab.binding.insteon/pom.xml;bundles/org.openhab.binding.intesis/pom.xml;bundles/org.openhab.binding.ipcamera/pom.xml;bundles/org.openhab.binding.ipobserver/pom.xml;bundles/org.openhab.binding.ipp/pom.xml;bundles/org.openhab.binding.irobot/pom.xml;bundles/org.openhab.binding.irtrans/pom.xml;bundles/org.openhab.binding.ism8/pom.xml;bundles/org.openhab.binding.jablotron/pom.xml;bundles/org.openhab.binding.jeelink/pom.xml;bundles/org.openhab.binding.jellyfin/pom.xml;bundles/org.openhab.binding.kaleidescape/pom.xml;bundles/org.openhab.binding.keba/pom.xml;bundles/org.openhab.binding.km200/pom.xml;bundles/org.openhab.binding.knx/pom.xml;bundles/org.openhab.binding.kodi/pom.xml;bundles/org.openhab.binding.konnected/pom.xml;bundles/org.openhab.binding.kostalinverter/pom.xml;bundles/org.openhab.binding.kvv/pom.xml;bundles/org.openhab.binding.lametrictime/pom.xml;bundles/org.openhab.binding.lcn/pom.xml;bundles/org.openhab.binding.leapmotion/pom.xml;bundles/org.openhab.binding.lghombot/pom.xml;bundles/org.openhab.binding.lgtvserial/pom.xml;bundles/org.openhab.binding.lgwebos/pom.xml;bundles/org.openhab.binding.lifx/pom.xml;bundles/org.openhab.binding.linky/pom.xml;bundles/org.openhab.binding.linuxinput/pom.xml;bundles/org.openhab.binding.lirc/pom.xml;bundles/org.openhab.binding.livisismarthome/pom.xml;bundles/org.openhab.binding.logreader/pom.xml;bundles/org.openhab.binding.loxone/pom.xml;bundles/org.openhab.binding.luftdateninfo/pom.xml;bundles/org.openhab.binding.lutron/pom.xml;bundles/org.openhab.binding.luxom/pom.xml;bundles/org.openhab.binding.luxtronikheatpump/pom.xml;bundles/org.openhab.binding.magentatv/pom.xml;bundles/org.openhab.binding.mail/pom.xml;bundles/org.openhab.binding.max/pom.xml;bundles/org.openhab.binding.mcp23017/pom.xml;bundles/org.openhab.binding.mecmeter/pom.xml;bundles/org.openhab.binding.melcloud/pom.xml;bundles/org.openhab.binding.meteoalerte/pom.xml;bundles/org.openhab.binding.meteoblue/pom.xml;bundles/org.openhab.binding.meteostick/pom.xml;bundles/org.openhab.binding.miele/pom.xml;bundles/org.openhab.binding.mielecloud/pom.xml;bundles/org.openhab.binding.mihome/pom.xml;bundles/org.openhab.binding.miio/pom.xml;bundles/org.openhab.binding.mikrotik/pom.xml;bundles/org.openhab.binding.milight/pom.xml;bundles/org.openhab.binding.millheat/pom.xml;bundles/org.openhab.binding.minecraft/pom.xml;bundles/org.openhab.binding.modbus.e3dc/pom.xml;bundles/org.openhab.binding.modbus.helioseasycontrols/pom.xml;bundles/org.openhab.binding.modbus.sbc/pom.xml;bundles/org.openhab.binding.modbus.stiebeleltron/pom.xml;bundles/org.openhab.binding.modbus.studer/pom.xml;bundles/org.openhab.binding.modbus.sunspec/pom.xml;bundles/org.openhab.binding.modbus/pom.xml;bundles/org.openhab.binding.monopriceaudio/pom.xml;bundles/org.openhab.binding.mpd/pom.xml;bundles/org.openhab.binding.mqtt.espmilighthub/pom.xml;bundles/org.openhab.binding.mqtt.generic/pom.xml;bundles/org.openhab.binding.mqtt.homeassistant/pom.xml;bundles/org.openhab.binding.mqtt.homie/pom.xml;bundles/org.openhab.binding.mqtt/pom.xml;bundles/org.openhab.binding.mybmw/pom.xml;bundles/org.openhab.binding.mycroft/pom.xml;bundles/org.openhab.binding.myq/pom.xml;bundles/org.openhab.binding.mystrom/pom.xml;bundles/org.openhab.binding.nanoleaf/pom.xml;bundles/org.openhab.binding.neato/pom.xml;bundles/org.openhab.binding.neeo/pom.xml;bundles/org.openhab.binding.neohub/pom.xml;bundles/org.openhab.binding.nest/pom.xml;bundles/org.openhab.binding.netatmo/pom.xml;bundles/org.openhab.binding.network/pom.xml;bundles/org.openhab.binding.networkupstools/pom.xml;bundles/org.openhab.binding.nibeheatpump/pom.xml;bundles/org.openhab.binding.nibeuplink/pom.xml;bundles/org.openhab.binding.nikobus/pom.xml;bundles/org.openhab.binding.nikohomecontrol/pom.xml;bundles/org.openhab.binding.novafinedust/pom.xml;bundles/org.openhab.binding.ntp/pom.xml;bundles/org.openhab.binding.nuki/pom.xml;bundles/org.openhab.binding.nuvo/pom.xml;bundles/org.openhab.binding.nzwateralerts/pom.xml;bundles/org.openhab.binding.oceanic/pom.xml;bundles/org.openhab.binding.ojelectronics/pom.xml;bundles/org.openhab.binding.omnikinverter/pom.xml;bundles/org.openhab.binding.omnilink/pom.xml;bundles/org.openhab.binding.onebusaway/pom.xml;bundles/org.openhab.binding.onewire/pom.xml;bundles/org.openhab.binding.onewiregpio/pom.xml;bundles/org.openhab.binding.onkyo/pom.xml;bundles/org.openhab.binding.opengarage/pom.xml;bundles/org.openhab.binding.opensprinkler/pom.xml;bundles/org.openhab.binding.openthermgateway/pom.xml;bundles/org.openhab.binding.openuv/pom.xml;bundles/org.openhab.binding.openweathermap/pom.xml;bundles/org.openhab.binding.openwebnet/pom.xml;bundles/org.openhab.binding.oppo/pom.xml;bundles/org.openhab.binding.orbitbhyve/pom.xml;bundles/org.openhab.binding.orvibo/pom.xml;bundles/org.openhab.binding.paradoxalarm/pom.xml;bundles/org.openhab.binding.pentair/pom.xml;bundles/org.openhab.binding.phc/pom.xml;bundles/org.openhab.binding.pilight/pom.xml;bundles/org.openhab.binding.pioneeravr/pom.xml;bundles/org.openhab.binding.pixometer/pom.xml;bundles/org.openhab.binding.pjlinkdevice/pom.xml;bundles/org.openhab.binding.playstation/pom.xml;bundles/org.openhab.binding.plclogo/pom.xml;bundles/org.openhab.binding.plugwise/pom.xml;bundles/org.openhab.binding.plugwiseha/pom.xml;bundles/org.openhab.binding.powermax/pom.xml;bundles/org.openhab.binding.proteusecometer/pom.xml;bundles/org.openhab.binding.prowl/pom.xml;bundles/org.openhab.binding.publictransportswitzerland/pom.xml;bundles/org.openhab.binding.pulseaudio/pom.xml;bundles/org.openhab.binding.pushbullet/pom.xml;bundles/org.openhab.binding.pushover/pom.xml;bundles/org.openhab.binding.pushsafer/pom.xml;bundles/org.openhab.binding.qbus/pom.xml;bundles/org.openhab.binding.radiothermostat/pom.xml;bundles/org.openhab.binding.regoheatpump/pom.xml;bundles/org.openhab.binding.remoteopenhab/pom.xml;bundles/org.openhab.binding.renault/pom.xml;bundles/org.openhab.binding.resol/pom.xml;bundles/org.openhab.binding.revogi/pom.xml;bundles/org.openhab.binding.rfxcom/pom.xml;bundles/org.openhab.binding.rme/pom.xml;bundles/org.openhab.binding.robonect/pom.xml;bundles/org.openhab.binding.roku/pom.xml;bundles/org.openhab.binding.rotel/pom.xml;bundles/org.openhab.binding.russound/pom.xml;bundles/org.openhab.binding.sagercaster/pom.xml;bundles/org.openhab.binding.samsungtv/pom.xml;bundles/org.openhab.binding.satel/pom.xml;bundles/org.openhab.binding.semsportal/pom.xml;bundles/org.openhab.binding.senechome/pom.xml;bundles/org.openhab.binding.seneye/pom.xml;bundles/org.openhab.binding.sensebox/pom.xml;bundles/org.openhab.binding.sensibo/pom.xml;bundles/org.openhab.binding.serial/pom.xml;bundles/org.openhab.binding.serialbutton/pom.xml;bundles/org.openhab.binding.shelly/pom.xml;bundles/org.openhab.binding.siemensrds/pom.xml;bundles/org.openhab.binding.silvercrestwifisocket/pom.xml;bundles/org.openhab.binding.sinope/pom.xml;bundles/org.openhab.binding.sleepiq/pom.xml;bundles/org.openhab.binding.smaenergymeter/pom.xml;bundles/org.openhab.binding.smartmeter/pom.xml;bundles/org.openhab.binding.smartthings/pom.xml;bundles/org.openhab.binding.smhi/pom.xml;bundles/org.openhab.binding.sncf/pom.xml;bundles/org.openhab.binding.snmp/pom.xml;bundles/org.openhab.binding.solaredge/pom.xml;bundles/org.openhab.binding.solarlog/pom.xml;bundles/org.openhab.binding.solarwatt/pom.xml;bundles/org.openhab.binding.somfymylink/pom.xml;bundles/org.openhab.binding.somfytahoma/pom.xml;bundles/org.openhab.binding.sonnen/pom.xml;bundles/org.openhab.binding.sonos/pom.xml;bundles/org.openhab.binding.sonyaudio/pom.xml;bundles/org.openhab.binding.sonyprojector/pom.xml;bundles/org.openhab.binding.souliss/pom.xml;bundles/org.openhab.binding.spotify/pom.xml;bundles/org.openhab.binding.squeezebox/pom.xml;bundles/org.openhab.binding.surepetcare/pom.xml;bundles/org.openhab.binding.synopanalyzer/pom.xml;bundles/org.openhab.binding.systeminfo/pom.xml;bundles/org.openhab.binding.tacmi/pom.xml;bundles/org.openhab.binding.tado/pom.xml;bundles/org.openhab.binding.tankerkoenig/pom.xml;bundles/org.openhab.binding.tapocontrol/pom.xml;bundles/org.openhab.binding.telegram/pom.xml;bundles/org.openhab.binding.teleinfo/pom.xml;bundles/org.openhab.binding.tellstick/pom.xml;bundles/org.openhab.binding.tesla/pom.xml;bundles/org.openhab.binding.tibber/pom.xml;bundles/org.openhab.binding.tivo/pom.xml;bundles/org.openhab.binding.touchwand/pom.xml;bundles/org.openhab.binding.tplinksmarthome/pom.xml;bundles/org.openhab.binding.tr064/pom.xml;bundles/org.openhab.binding.tradfri/pom.xml;bundles/org.openhab.binding.twitter/pom.xml;bundles/org.openhab.binding.unifi/pom.xml;bundles/org.openhab.binding.unifiedremote/pom.xml;bundles/org.openhab.binding.upb/pom.xml;bundles/org.openhab.binding.upnpcontrol/pom.xml;bundles/org.openhab.binding.urtsi/pom.xml;bundles/org.openhab.binding.valloxmv/pom.xml;bundles/org.openhab.binding.vdr/pom.xml;bundles/org.openhab.binding.vektiva/pom.xml;bundles/org.openhab.binding.velbus/pom.xml;bundles/org.openhab.binding.velux/pom.xml;bundles/org.openhab.binding.venstarthermostat/pom.xml;bundles/org.openhab.binding.ventaair/pom.xml;bundles/org.openhab.binding.verisure/pom.xml;bundles/org.openhab.binding.vesync/pom.xml;bundles/org.openhab.binding.vigicrues/pom.xml;bundles/org.openhab.binding.vitotronic/pom.xml;bundles/org.openhab.binding.volvooncall/pom.xml;bundles/org.openhab.binding.warmup/pom.xml;bundles/org.openhab.binding.weathercompany/pom.xml;bundles/org.openhab.binding.weatherunderground/pom.xml;bundles/org.openhab.binding.webthing/pom.xml;bundles/org.openhab.binding.wemo/pom.xml;bundles/org.openhab.binding.wifiled/pom.xml;bundles/org.openhab.binding.windcentrale/pom.xml;bundles/org.openhab.binding.wlanthermo/pom.xml;bundles/org.openhab.binding.wled/pom.xml;bundles/org.openhab.binding.wolfsmartset/pom.xml;bundles/org.openhab.binding.wundergroundupdatereceiver/pom.xml;bundles/org.openhab.binding.xmltv/pom.xml;bundles/org.openhab.binding.xmppclient/pom.xml;bundles/org.openhab.binding.yamahamusiccast/pom.xml;bundles/org.openhab.binding.yamahareceiver/pom.xml;bundles/org.openhab.binding.yeelight/pom.xml;bundles/org.openhab.binding.yioremote/pom.xml;bundles/org.openhab.binding.zoneminder/pom.xml;bundles/org.openhab.binding.zway/pom.xml;bundles/org.openhab.io.homekit/pom.xml;bundles/org.openhab.io.hueemulation/pom.xml;bundles/org.openhab.io.imperihome/pom.xml;bundles/org.openhab.io.metrics/pom.xml;bundles/org.openhab.io.neeo/pom.xml;bundles/org.openhab.io.openhabcloud/pom.xml;bundles/org.openhab.persistence.dynamodb/pom.xml;bundles/org.openhab.persistence.dynamodb/scripts/fetch_sdk_pom.xml;bundles/org.openhab.persistence.influxdb/pom.xml;bundles/org.openhab.persistence.jdbc/pom.xml;bundles/org.openhab.persistence.jpa/pom.xml;bundles/org.openhab.persistence.mapdb/pom.xml;bundles/org.openhab.persistence.mongodb/pom.xml;bundles/org.openhab.persistence.rrd4j/pom.xml;bundles/org.openhab.transform.bin2json/pom.xml;bundles/org.openhab.transform.exec/pom.xml;bundles/org.openhab.transform.javascript/pom.xml;bundles/org.openhab.transform.jinja/pom.xml;bundles/org.openhab.transform.jsonpath/pom.xml;bundles/org.openhab.transform.map/pom.xml;bundles/org.openhab.transform.regex/pom.xml;bundles/org.openhab.transform.scale/pom.xml;bundles/org.openhab.transform.xpath/pom.xml;bundles/org.openhab.transform.xslt/pom.xml;bundles/org.openhab.voice.actiontemplatehli/pom.xml;bundles/org.openhab.voice.googlestt/pom.xml;bundles/org.openhab.voice.googletts/pom.xml;bundles/org.openhab.voice.mactts/pom.xml;bundles/org.openhab.voice.marytts/pom.xml;bundles/org.openhab.voice.picotts/pom.xml;bundles/org.openhab.voice.pollytts/pom.xml;bundles/org.openhab.voice.porcupineks/pom.xml;bundles/org.openhab.voice.rustpotterks/pom.xml;bundles/org.openhab.voice.voicerss/pom.xml;bundles/org.openhab.voice.voskstt/pom.xml;bundles/org.openhab.voice.watsonstt/pom.xml;bundles/pom.xml;features/openhab-addons-external/pom.xml;features/openhab-addons/pom.xml;features/pom.xml;itests/org.openhab.binding.astro.tests/pom.xml;itests/org.openhab.binding.avmfritz.tests/pom.xml;itests/org.openhab.binding.feed.tests/pom.xml;itests/org.openhab.binding.hue.tests/pom.xml;itests/org.openhab.binding.max.tests/pom.xml;itests/org.openhab.binding.mielecloud.tests/pom.xml;itests/org.openhab.binding.modbus.tests/pom.xml;itests/org.openhab.binding.mqtt.homeassistant.tests/pom.xml;itests/org.openhab.binding.mqtt.homie.tests/pom.xml;itests/org.openhab.binding.nest.tests/pom.xml;itests/org.openhab.binding.ntp.tests/pom.xml;itests/org.openhab.binding.systeminfo.tests/pom.xml;itests/org.openhab.binding.tradfri.tests/pom.xml;itests/org.openhab.binding.wemo.tests/pom.xml;itests/org.openhab.persistence.mapdb.tests/pom.xml;itests/pom.xml;pom.xml;,,,.github/workflows/ci-build.yml;,,,pom.xml;,,,,,,,,,,,
https://github.com/react-native-camera/react-native-camera,,,,,,,,,,,,,,,,,,
